depth;name;parent_code_kemendagri;code_kemendagri
4;MEOSMANGGARA;92.05.15;92.05.15.2002
4;PAM;92.05.15;92.05.15.2003
4;SAUKABU;92.05.15;92.05.15.2004
4;GAG;92.05.15;92.05.15.2005
4;SAUPAPIR;92.05.15;92.05.15.2006
3;MISOOL BARAT;92.05;92.05.16
4;LILINTA;92.05.16;92.05.16.2001
4;GAMTA;92.05.16;92.05.16.2002
4;BIGA;92.05.16;92.05.16.2003
4;KAPATCOL;92.05.16;92.05.16.2004
4;MAGEY;92.05.16;92.05.16.2005
3;KEPULAUAN SEMBILAN;92.05;92.05.17
4;WEJIM BARAT;92.05.17;92.05.17.2001
4;WEJIM TIMUR;92.05.17;92.05.17.2002
4;SATUKURANO;92.05.17;92.05.17.2003
4;PULAU TIKUS;92.05.17;92.05.17.2004
3;KOTA WAISAI;92.05;92.05.18
4;WAISAI;92.05.18;92.05.18.1001
4;SAPORDANCO;92.05.18;92.05.18.1002
4;BONWAKIR;92.05.18;92.05.18.1003
4;WARMASEN;92.05.18;92.05.18.1004
3;TIPLOL MAYALIBIT;92.05;92.05.19
4;GO;92.05.19;92.05.19.2001
4;KABILOL;92.05.19;92.05.19.2002
4;ARWAY;92.05.19;92.05.19.2003
4;BEO;92.05.19;92.05.19.2004
4;WAIFOI;92.05.19;92.05.19.2005
4;WARIMAK;92.05.19;92.05.19.2006
3;BATANTA UTARA;92.05;92.05.20
4;YENSAWAI TIMUR;92.05.20;92.05.20.2001
4;YENSAWAI BARAT;92.05.20;92.05.20.2002
4;AREFI TIMUR;92.05.20;92.05.20.2003
4;AREFI SELATAN;92.05.20;92.05.20.2004
3;SALAWATI BARAT;92.05;92.05.21
4;WAIBON;92.05.21;92.05.21.2001
4;SOLOL;92.05.21;92.05.21.2002
4;KALIAM;92.05.21;92.05.21.2003
4;KALWAL;92.05.21;92.05.21.2004
3;SALAWATI TENGAH;92.05;92.05.22
4;KALOBO;92.05.22;92.05.22.2001
4;SAKABU;92.05.22;92.05.22.2002
4;WAIBU;92.05.22;92.05.22.2003
4;WAIJAN;92.05.22;92.05.22.2004
4;WAIMECI;92.05.22;92.05.22.2005
4;WAILABU;92.05.22;92.05.22.2006
4;WAILEN;92.05.22;92.05.22.2007
3;SUPNIN;92.05;92.05.23
4;RAUKI;92.05.23;92.05.23.2001
4;URAI;92.05.23;92.05.23.2002
4;DUBER;92.05.23;92.05.23.2003
4;KAPADIRI;92.05.23;92.05.23.2004
3;AYAU;92.05;92.05.24
4;ABIDON;92.05.24;92.05.24.2001
4;RUTUM;92.05.24;92.05.24.2002
4;RENI;92.05.24;92.05.24.2003
4;MEOSBEKWAN;92.05.24;92.05.24.2004
3;BATANTA SELATAN;92.05;92.05.25
4;YENANAS;92.05.25;92.05.25.2001
4;AMDUI;92.05.25;92.05.25.2002
4;WAILEBET;92.05.25;92.05.25.2003
4;WAIMAN;92.05.25;92.05.25.2004
2;KAB. TELUK BINTUNI;92;92.06
3;BINTUNI;92.06;92.06.01
4;BINTUNI TIMUR;92.06.01;92.06.01.1001
4;BINTUNI BARAT;92.06.01;92.06.01.1002
4;TUASAI;92.06.01;92.06.01.2004
4;ARGOSIGEMERAI;92.06.01;92.06.01.2005
4;BEIMES;92.06.01;92.06.01.2009
4;IGURIJI;92.06.01;92.06.01.2010
4;MASINA;92.06.01;92.06.01.2022
4;WESIRI;92.06.01;92.06.01.2026
3;MERDEY;92.06;92.06.02
4;MERDEY;92.06.02;92.06.02.2001
4;MERYEB;92.06.02;92.06.02.2002
4;MEYOM;92.06.02;92.06.02.2004
4;MENGGERBA;92.06.02;92.06.02.2007
4;ANAJERO;92.06.02;92.06.02.2008
4;MOGROMUS;92.06.02;92.06.02.2010
4;MOROMBUY;92.06.02;92.06.02.2011
4;MEKIESEFEB;92.06.02;92.06.02.2014
4;MEYETGA;92.06.02;92.06.02.2020
3;BABO;92.06;92.06.03
4;IRARUTU III;92.06.03;92.06.03.2020
4;AMUTU;92.06.03;92.06.03.2021
4;NUSEI;92.06.03;92.06.03.2022
4;KASIRA;92.06.03;92.06.03.2023
3;ARANDAY;92.06;92.06.04
4;ARANDAY;92.06.04;92.06.04.2001
4;KAMPUNG BARU;92.06.04;92.06.04.2007
4;KECAP;92.06.04;92.06.04.2008
4;MANUNGGAL KARYA;92.06.04;92.06.04.2009
3;MOSKONA SELATAN;92.06;92.06.05
4;JAGIRO;92.06.05;92.06.05.2001
4;MEYENDA;92.06.05;92.06.05.2004
4;RAWARA;92.06.05;92.06.05.2005
4;BARMA BARAT;92.06.05;92.06.05.2006
4;INGGOF;92.06.05;92.06.05.2011
3;MOSKONA UTARA;92.06;92.06.06
4;MOYEBA;92.06.06;92.06.06.2001
4;MERESTIM;92.06.06;92.06.06.2004
4;INOFINA;92.06.06;92.06.06.2005
4;MOSUM;92.06.06;92.06.06.2006
3;WAMESA;92.06;92.06.07
4;WAMESA I / IDOOR;92.06.07;92.06.07.2001
4;WAMESA II / YAKATI;92.06.07;92.06.07.2002
4;YANSEI;92.06.07;92.06.07.2003
4;MAMURANU;92.06.07;92.06.07.2004
3;FAFURWAR;92.06;92.06.08
4;FRUATA/IROWUTU II;92.06.08;92.06.08.2001
4;MERYEDI;92.06.08;92.06.08.2002
4;RIENDO;92.06.08;92.06.08.2003
3;TEMBUNI;92.06;92.06.09
4;TEMBUNI;92.06.09;92.06.09.2001
4;MOGOI BARU;92.06.09;92.06.09.2002
4;ARAISUM;92.06.09;92.06.09.2003
4;BANGUN MULYA;92.06.09;92.06.09.2004
3;KURI;92.06;92.06.10
4;SARBE;92.06.10;92.06.10.2001
4;WAGURA;92.06.10;92.06.10.2002
4;REFIDESO;92.06.10;92.06.10.2003
4;NARAMASA;92.06.10;92.06.10.2004
4;OBO;92.06.10;92.06.10.2005
3;MANIMERI;92.06;92.06.11
4;BUMI SANIARI;92.06.11;92.06.11.2001
4;BANJAR AUSOY;92.06.11;92.06.11.2002
4;WARAITAMA;92.06.11;92.06.11.2003
4;ATIBO MANIMERI;92.06.11;92.06.11.2004
4;PASAMAI;92.06.11;92.06.11.2005
4;KORANO JAYA;92.06.11;92.06.11.2006
3;TUHIBA;92.06;92.06.12
4;TUHIBA;92.06.12;92.06.12.2001
4;TISAIDA;92.06.12;92.06.12.2002
4;KUCIR;92.06.12;92.06.12.2003
4;SIBENA RAYA;92.06.12;92.06.12.2004
4;SIBENA PERMAI;92.06.12;92.06.12.2005
3;DATARAN BEIMES;92.06;92.06.13
4;HORNA;92.06.13;92.06.13.2001
4;CUMNAJI;92.06.13;92.06.13.2002
4;MENCI;92.06.13;92.06.13.2003
4;SIR;92.06.13;92.06.13.2004
4;HUSS;92.06.13;92.06.13.2005
4;UGDOHOP;92.06.13;92.06.13.2006
3;SUMURI;92.06;92.06.14
4;TOFOI;92.06.14;92.06.14.2001
4;TANAH MERAH;92.06.14;92.06.14.2002
4;SAENGGA;92.06.14;92.06.14.2003
4;FORADA;92.06.14;92.06.14.2004
4;MATERABU JAYA;92.06.14;92.06.14.2005
3;KAITARO;92.06;92.06.15
4;SARA;92.06.15;92.06.15.2001
4;WARGA NUSA I;92.06.15;92.06.15.2002
4;WARGA NUSA II;92.06.15;92.06.15.2003
4;TUGARAMA;92.06.15;92.06.15.2004
4;SUGA;92.06.15;92.06.15.2005
3;AROBA;92.06;92.06.16
4;AROBA;92.06.16;92.06.16.2001
4;YARU;92.06.16;92.06.16.2002
4;SIDO MAKMUR;92.06.16;92.06.16.2003
4;WIMBRO;92.06.16;92.06.16.2004
4;SANGGUAR;92.06.16;92.06.16.2005
3;MASYETA;92.06;92.06.17
4;MASYETA;92.06.17;92.06.17.2001
4;MESTOFU;92.06.17;92.06.17.2002
4;KALIBIRU;92.06.17;92.06.17.2003
4;MESOMDA;92.06.17;92.06.17.2004
3;BISCOOP;92.06;92.06.18
4;JAHABRA;92.06.18;92.06.18.2001
4;IBORI;92.06.18;92.06.18.2002
4;MENYEMBRU;92.06.18;92.06.18.2003
4;MEYORGA;92.06.18;92.06.18.2004
4;LAUDOHO;92.06.18;92.06.18.2005
4;ENIBA;92.06.18;92.06.18.2006
4;MOWITKA;92.06.18;92.06.18.2007
3;TOMU;92.06;92.06.19
4;SEBYAR REJOSASI;92.06.19;92.06.19.2001
4;TOMU;92.06.19;92.06.19.2002
4;TAROY;92.06.19;92.06.19.2003
4;EKAM;92.06.19;92.06.19.2004
3;KAMUNDAN;92.06;92.06.20
4;KALITAMI I;92.06.20;92.06.20.2001
4;KALITAMI II;92.06.20;92.06.20.2002
4;KENARA;92.06.20;92.06.20.2003
4;BIBIRAM;92.06.20;92.06.20.2004
3;WERIAGAR;92.06;92.06.21
4;WERIAGAR;92.06.21;92.06.21.2001
4;MOGOTIRA;92.06.21;92.06.21.2002
4;WERIAGAR BARU;92.06.21;92.06.21.2003
4;WERIAGAR UTARA;92.06.21;92.06.21.2004
4;TUANAIKIN;92.06.21;92.06.21.2005
3;MOSKONA BARAT;92.06;92.06.22
4;MEYERGA;92.06.22;92.06.22.2001
4;MACOK;92.06.22;92.06.22.2002
4;ISTIWKEM;92.06.22;92.06.22.2003
4;MAJNIC;92.06.22;92.06.22.2004
3;MEYADO;92.06;92.06.23
4;MEYADO;92.06.23;92.06.23.2001
4;BARMA;92.06.23;92.06.23.2002
4;BARMA BARU;92.06.23;92.06.23.2003
4;VASCO DAMNEEN;92.06.23;92.06.23.2004
3;MOSKONA TIMUR;92.06;92.06.24
4;IGOMU;92.06.24;92.06.24.2001
4;MESNA;92.06.24;92.06.24.2002
4;SUMUY;92.06.24;92.06.24.2003
2;KAB. TELUK WONDAMA;92;92.07
3;WASIOR;92.07;92.07.01
4;WASIOR I;92.07.01;92.07.01.1001
4;RADO;92.07.01;92.07.01.2002
4;DOTIR;92.07.01;92.07.01.2003
4;MANIWAK;92.07.01;92.07.01.2004
4;WASIOR II;92.07.01;92.07.01.2005
4;MAIMARI;92.07.01;92.07.01.2006
4;MORU;92.07.01;92.07.01.2007
4;MANOPI;92.07.01;92.07.01.2009
4;RAMIKI;92.07.01;92.07.01.2010
4;IRIATI;92.07.01;92.07.01.2011
3;WINDESI;92.07;92.07.02
4;WAMESA TENGAH;92.07.02;92.07.02.2001
4;YOPMEOS;92.07.02;92.07.02.2002
4;SOMBOKORO;92.07.02;92.07.02.2004
4;WINDESI;92.07.02;92.07.02.2007
4;SANDEY;92.07.02;92.07.02.2010
3;TELUK DUAIRI;92.07;92.07.03
4;AISANDAMI;92.07.03;92.07.03.2001
4;SOBEY;92.07.03;92.07.03.2002
4;YOPANGGAR;92.07.03;92.07.03.2006
4;SOBEY INDAH;92.07.03;92.07.03.2011
3;WONDIBOY;92.07;92.07.04
4;WONDIBOY;92.07.04;92.07.04.2002
4;KABOUW;92.07.04;92.07.04.2009
4;ISSUI;92.07.04;92.07.04.2010
4;KAIBI;92.07.04;92.07.04.2015
3;WAMESA;92.07;92.07.05
4;SABUBAR;92.07.05;92.07.05.2001
4;AMBUAR;92.07.05;92.07.05.2002
4;KARUAN;92.07.05;92.07.05.2003
4;YARPATE;92.07.05;92.07.05.2007
4;NORDIWAR;92.07.05;92.07.05.2009
3;RUMBERPON;92.07;92.07.06
4;YOMBEKIRI I;92.07.06;92.07.06.2001
4;ISENEBUAY;92.07.06;92.07.06.2002
4;YOMAKAN;92.07.06;92.07.06.2003
4;ISEREN;92.07.06;92.07.06.2005
4;YEMBEKIRI II;92.07.06;92.07.06.2008
4;YARIARI;92.07.06;92.07.06.2009
4;WETITINDAU;92.07.06;92.07.06.2011
3;NAIKERE;92.07;92.07.07
4;WOSIMI;92.07.07;92.07.07.2001
4;SARARTI;92.07.07;92.07.07.2002
4;YABORE;92.07.07;92.07.07.2003
4;OYAA;92.07.07;92.07.07.2004
4;INYORA;92.07.07;92.07.07.2005
4;UNDURARA;92.07.07;92.07.07.2006
3;RASIEI;92.07;92.07.08
4;RASIEI;92.07.08;92.07.08.2001
4;TOREY;92.07.08;92.07.08.2002
4;ISEY;92.07.08;92.07.08.2003
4;URIEMI;92.07.08;92.07.08.2004
4;SASIREI;92.07.08;92.07.08.2005
4;TANDIA;92.07.08;92.07.08.2006
4;WEBI;92.07.08;92.07.08.2007
4;NGGATUM;92.07.08;92.07.08.2008
4;SENDERAWOY;92.07.08;92.07.08.2009
3;KURI WAMESA;92.07;92.07.09
4;AMBUMI;92.07.09;92.07.09.2001
4;NANIMORI;92.07.09;92.07.09.2002
4;DUSNER;92.07.09;92.07.09.2003
4;YERENUSI;92.07.09;92.07.09.2004
4;SOBIAR;92.07.09;92.07.09.2005
4;SIMEI;92.07.09;92.07.09.2006
3;ROON;92.07;92.07.10
4;YENDE;92.07.10;92.07.10.2001
4;SYABES;92.07.10;92.07.10.2002
4;MENARBU;92.07.10;92.07.10.2003
4;NIAB;92.07.10;92.07.10.2004
4;INDAY;92.07.10;92.07.10.2005
4;SARIAY;92.07.10;92.07.10.2006
4;MENA;92.07.10;92.07.10.2007
3;ROSWAR;92.07;92.07.11
4;WAPRAK;92.07.11;92.07.11.2001
4;YOMBER;92.07.11;92.07.11.2002
4;SYEIWAR;92.07.11;92.07.11.2003
3;NIKIWAR;92.07;92.07.12
4;WERABUR;92.07.12;92.07.12.2001
4;MAMISI;92.07.12;92.07.12.2002
4;WERIANGGI;92.07.12;92.07.12.2003
4;KUREI;92.07.12;92.07.12.2004
4;TAMOGE;92.07.12;92.07.12.2005
3;SOUG JAYA;92.07;92.07.13
4;KAPRUS;92.07.13;92.07.13.2001
4;YARMATUM;92.07.13;92.07.13.2002
4;REYOB;92.07.13;92.07.13.2003
4;SIRESI;92.07.13;92.07.13.2004
4;NUSPAIRO;92.07.13;92.07.13.2005
2;KAB. KAIMANA;92;92.08
3;KAIMANA;92.08;92.08.01
4;KAIMANA KOTA;92.08.01;92.08.01.1001
4;KROOY;92.08.01;92.08.01.1014
4;MARSI;92.08.01;92.08.01.2002
4;NAMATOTA;92.08.01;92.08.01.2003
4;LOBO;92.08.01;92.08.01.2004
4;TRIKORA;92.08.01;92.08.01.2005
4;TANGGAROMI;92.08.01;92.08.01.2006
4;SISIR;92.08.01;92.08.01.2007
4;FOROMA JAYA;92.08.01;92.08.01.2008
4;MURANO;92.08.01;92.08.01.2009
4;MAI MAI;92.08.01;92.08.01.2010
4;LUMIRA;92.08.01;92.08.01.2011
4;KAMAKA;92.08.01;92.08.01.2012
4;COA;92.08.01;92.08.01.2013
4;SARIA;92.08.01;92.08.01.2015
4;JARATI;92.08.01;92.08.01.2016
4;SARA;92.08.01;92.08.01.2017
4;WERUA;92.08.01;92.08.01.2018
4;ORAY;92.08.01;92.08.01.2019
3;BURUWAY;92.08;92.08.02
4;KAMBALA;92.08.02;92.08.02.2001
4;YARONA;92.08.02;92.08.02.2002
4;EDOR;92.08.02;92.08.02.2003
4;TAIRI;92.08.02;92.08.02.2004
4;GAKA;92.08.02;92.08.02.2005
4;GURIASA;92.08.02;92.08.02.2006
4;ADI JAYA;92.08.02;92.08.02.2007
4;NUSAULAN;92.08.02;92.08.02.2008
4;ESANIA;92.08.02;92.08.02.2009
4;HIA;92.08.02;92.08.02.2010
3;TELUK ARGUNI ATAS;92.08;92.08.03
4;FURNUSU;92.08.03;92.08.03.2001
4;FETERMU;92.08.03;92.08.03.2002
4;SAWI;92.08.03;92.08.03.2003
4;TURGANI;92.08.03;92.08.03.2004
4;SAWATEWERA;92.08.03;92.08.03.2010
4;BOFUWER;92.08.03;92.08.03.2012
4;WARWASI;92.08.03;92.08.03.2013
4;WANGGITA;92.08.03;92.08.03.2014
4;FUDIMA;92.08.03;92.08.03.2016
4;WESWASA;92.08.03;92.08.03.2017
4;BOROGERBA;92.08.03;92.08.03.2018
4;AFU AFU;92.08.03;92.08.03.2019
4;BAYEDA;92.08.03;92.08.03.2020
4;MOYANA;92.08.03;92.08.03.2021
4;KOKOROBA;92.08.03;92.08.03.2022
4;WAINAGA;92.08.03;92.08.03.2023
4;MASKUR;92.08.03;92.08.03.2024
4;KENSI;92.08.03;92.08.03.2025
4;ERIGARA;92.08.03;92.08.03.2027
4;PIGO;92.08.03;92.08.03.2028
4;TUGUMAWA;92.08.03;92.08.03.2029
4;TIWARA;92.08.03;92.08.03.2030
4;GUSI;92.08.03;92.08.03.2031
4;WARUA;92.08.03;92.08.03.2032
3;TELUK ETNA;92.08;92.08.04
4;RURUMO;92.08.04;92.08.04.2001
4;BOIYA;92.08.04;92.08.04.2002
4;NARIKI;92.08.04;92.08.04.2003
4;BAMANA;92.08.04;92.08.04.2004
4;SIAWATAN;92.08.04;92.08.04.2005
3;KAMBRAU;92.08;92.08.05
4;RAUNA;92.08.05;92.08.05.2001
4;WERAFUTA;92.08.05;92.08.05.2002
4;UBIA SERMUKU;92.08.05;92.08.05.2003
4;BAHUMIA;92.08.05;92.08.05.2004
4;WAHO;92.08.05;92.08.05.2005
4;WAMESA;92.08.05;92.08.05.2006
4;KOOY;92.08.05;92.08.05.2007
3;TELUK ARGUNI BAWAH;92.08;92.08.06
4;JAWERA;92.08.06;92.08.06.2001
4;RUWARA;92.08.06;92.08.06.2002
4;WERMENU;92.08.06;92.08.06.2003
4;EGERWARA;92.08.06;92.08.06.2004
4;KUFURIYAI;92.08.06;92.08.06.2005
4;MANGGERA;92.08.06;92.08.06.2006
4;TANUSAN;92.08.06;92.08.06.2007
4;URISA;92.08.06;92.08.06.2008
4;WAROMI;92.08.06;92.08.06.2009
4;UKIARA;92.08.06;92.08.06.2010
4;NAGURA;92.08.06;92.08.06.2012
4;INARI;92.08.06;92.08.06.2013
4;WANOMA;92.08.06;92.08.06.2014
4;SUMUN;92.08.06;92.08.06.2015
4;SERARAN;92.08.06;92.08.06.2016
3;YAMOR;92.08;92.08.07
4;URE;92.08.07;92.08.07.2001
4;WOSOKUNO;92.08.07;92.08.07.2002
4;URUBIKA;92.08.07;92.08.07.2003
4;WAGOHA;92.08.07;92.08.07.2004
4;HAIRAPARA;92.08.07;92.08.07.2005
4;OMBA PAMUKU;92.08.07;92.08.07.2006
2;KAB. TAMBRAUW;92;92.09
3;FEF;92.09;92.09.01
4;FEF;92.09.01;92.09.01.2001
4;WAYO;92.09.01;92.09.01.2003
4;SYUBUN;92.09.01;92.09.01.2004
4;SIKOR;92.09.01;92.09.01.2006
4;IBE;92.09.01;92.09.01.2010
4;SYUNAM;92.09.01;92.09.01.2011
4;BANFOT;92.09.01;92.09.01.2012
4;IWIN;92.09.01;92.09.01.2013
4;ESYUM;92.09.01;92.09.01.2014
4;IMOR;92.09.01;92.09.01.2015
3;MIYAH;92.09;92.09.02
4;SIAKWA;92.09.02;92.09.02.2001
4;RUVEWES;92.09.02;92.09.02.2002
4;YABUOW;92.09.02;92.09.02.2005
4;AIBOGIA;92.09.02;92.09.02.2006
4;AYAE;92.09.02;92.09.02.2008
4;HOBIAH;92.09.02;92.09.02.2011
4;AYAWIT;92.09.02;92.09.02.2013
4;AIFAIR;92.09.02;92.09.02.2014
3;YEMBUN;92.09;92.09.03
4;BAUN;92.09.03;92.09.03.2001
4;SUMBEKAS;92.09.03;92.09.03.2002
4;METNAYAM;92.09.03;92.09.03.2003
4;METBELUM;92.09.03;92.09.03.2007
4;WORMON;92.09.03;92.09.03.2011
4;SALEM;92.09.03;92.09.03.2012
3;KWOOR;92.09;92.09.04
4;KWOOR;92.09.04;92.09.04.2001
4;HOPMARE;92.09.04;92.09.04.2002
4;SUNGGAK;92.09.04;92.09.04.2010
4;ORWEN;92.09.04;92.09.04.2011
4;BARAR;92.09.04;92.09.04.2012
4;ESMAMBO;92.09.04;92.09.04.2013
3;SAUSAPOR;92.09;92.09.05
4;SAUSAPOR;92.09.05;92.09.05.2001
4;EMAOS;92.09.05;92.09.05.2007
4;JOKTE;92.09.05;92.09.05.2008
4;UIGWEM;92.09.05;92.09.05.2009
4;SUNGGUWAN;92.09.05;92.09.05.2010
4;SAU URAM;92.09.05;92.09.05.2011
4;NANGGOU;92.09.05;92.09.05.2012
4;BONDEK;92.09.05;92.09.05.2013
4;BONDONGGWAN;92.09.05;92.09.05.2018
4;SYURAUW;92.09.05;92.09.05.2019
3;ABUN;92.09;92.09.06
4;WAU;92.09.06;92.09.06.2001
4;WARMANDI;92.09.06;92.09.06.2002
4;WAIBEM;92.09.06;92.09.06.2003
4;SAUBEBA;92.09.06;92.09.06.2004
4;WEYAF;92.09.06;92.09.06.2005
4;WEPRARI;92.09.06;92.09.06.2006
4;WOWOM;92.09.06;92.09.06.2007
3;SYUJAK;92.09;92.09.07
4;SYUJAK;92.09.07;92.09.07.2001
4;BANSO;92.09.07;92.09.07.2002
4;IOF;92.09.07;92.09.07.2004
4;FRAFANE;92.09.07;92.09.07.2005
3;MORAID;92.09;92.09.08
4;MEGA;92.09.08;92.09.08.2001
4;SELEWOK;92.09.08;92.09.08.2003
4;MALAWORSAI;92.09.08;92.09.08.2004
4;KWADE;92.09.08;92.09.08.2007
4;BONEM;92.09.08;92.09.08.2008
4;WARAFOR;92.09.08;92.09.08.2009
4;WARMASI;92.09.08;92.09.08.2010
4;WARMANEN;92.09.08;92.09.08.2011
4;NAMUAS;92.09.08;92.09.08.2012
3;KEBAR;92.09;92.09.09
4;INJAI;92.09.09;92.09.09.2007
4;APOKI;92.09.09;92.09.09.2015
4;MATATUN;92.09.09;92.09.09.2016
4;JAFAI;92.09.09;92.09.09.2017
4;JAMBUANI;92.09.09;92.09.09.2018
4;MANARIA;92.09.09;92.09.09.2019
4;ANARUM;92.09.09;92.09.09.2022
4;WASANGGON;92.09.09;92.09.09.2027
4;WABANEK;92.09.09;92.09.09.2028
4;PUBUAN;92.09.09;92.09.09.2029
3;AMBERBAKEN;92.09;92.09.10
4;SAUKOREM;92.09.10;92.09.10.2002
4;WEFANI;92.09.10;92.09.10.2004
4;SERAYO;92.09.10;92.09.10.2005
4;WASARAK;92.09.10;92.09.10.2006
4;WEKARI;92.09.10;92.09.10.2010
4;BINASI;92.09.10;92.09.10.2012
4;KABIBWAN;92.09.10;92.09.10.2013
4;BINMAKS;92.09.10;92.09.10.2014
4;MANGGAPNUT;92.09.10;92.09.10.2016
4;WARAMUI;92.09.10;92.09.10.2017
3;SENOPI;92.09;92.09.11
4;SENOPI;92.09.11;92.09.11.2003
4;ARAPI;92.09.11;92.09.11.2004
4;SRUREM;92.09.11;92.09.11.2005
4;SUMO;92.09.11;92.09.11.2006
4;IFAT MITU;92.09.11;92.09.11.2007
4;POVOKEK ANIA;92.09.11;92.09.11.2008
4;THOMAS;92.09.11;92.09.11.2012
4;TINTUM ARAW;92.09.11;92.09.11.2015
3;MUBRANI;92.09;92.09.12
4;ARFU;92.09.12;92.09.12.2001
4;BAWEY;92.09.12;92.09.12.2002
4;WASNEMBRI;92.09.12;92.09.12.2003
4;WARU;92.09.12;92.09.12.2004
4;ATORI;92.09.12;92.09.12.2005
4;MERIAMBEKER;92.09.12;92.09.12.2006
4;BIJAMFOU;92.09.12;92.09.12.2007
4;WAROKON;92.09.12;92.09.12.2015
4;AREKON;92.09.12;92.09.12.2016
4;BONPAYA;92.09.12;92.09.12.2017
4;MARBUAN;92.09.12;92.09.12.2018
3;BIKAR;92.09;92.09.13
4;WERUR;92.09.13;92.09.13.2001
4;BUKIT;92.09.13;92.09.13.2002
4;WERTAM;92.09.13;92.09.13.2003
4;WERWAF;92.09.13;92.09.13.2004
4;WERBES;92.09.13;92.09.13.2005
4;NOMBRAK;92.09.13;92.09.13.2006
4;BIKAR;92.09.13;92.09.13.2007
4;SYUNAI;92.09.13;92.09.13.2008
4;SUYAM;92.09.13;92.09.13.2009
4;WERTIM;92.09.13;92.09.13.2010
3;BAMUSBAMA;92.09;92.09.14
4;BAMUSBAMA;92.09.14;92.09.14.2001
4;BAMUSWAIMAN;92.09.14;92.09.14.2002
4;SYARWOM;92.09.14;92.09.14.2003
4;METBESA;92.09.14;92.09.14.2004
4;BABAK;92.09.14;92.09.14.2005
4;BANO;92.09.14;92.09.14.2006
3;ASES;92.09;92.09.15
4;ASES;92.09.15;92.09.15.2001
4;ASUON;92.09.15;92.09.15.2002
4;SAFOETIEK;92.09.15;92.09.15.2003
4;FRASAYOAH;92.09.15;92.09.15.2004
3;MIYAH SELATAN;92.09;92.09.16
4;MAWOR;92.09.16;92.09.16.2001
4;RUF;92.09.16;92.09.16.2002
4;AYAMANE;92.09.16;92.09.16.2003
4;WHISMER;92.09.16;92.09.16.2004
4;SAHAE;92.09.16;92.09.16.2005
4;HEWI;92.09.16;92.09.16.2006
4;SISU;92.09.16;92.09.16.2007
3;IRERES;92.09;92.09.17
4;MIRI;92.09.17;92.09.17.2001
4;MEIS;92.09.17;92.09.17.2002
4;AIFAMAS;92.09.17;92.09.17.2003
4;MEINAD;92.09.17;92.09.17.2004
4;ATAFRUMEK;92.09.17;92.09.17.2005
4;IFIAM;92.09.17;92.09.17.2006
3;TOBOUW;92.09;92.09.18
4;SYUMBAB;92.09.18;92.09.18.2001
4;KRISNOS;92.09.18;92.09.18.2002
4;SYUKWES;92.09.18;92.09.18.2003
4;DONAN;92.09.18;92.09.18.2004
4;DOMBRON;92.09.18;92.09.18.2005
3;WILHEM ROUMBOUTS;92.09;92.09.19
4;TABAMSERE;92.09.19;92.09.19.2001
4;SAYAM;92.09.19;92.09.19.2002
4;ARAF MAFAT;92.09.19;92.09.19.2003
4;ESYUOM;92.09.19;92.09.19.2004
3;TINGGOUW;92.09;92.09.20
4;TINGGOUW;92.09.20;92.09.20.2001
4;HOHAIR;92.09.20;92.09.20.2002
4;RURIAI;92.09.20;92.09.20.2003
4;SOON;92.09.20;92.09.20.2004
4;IFATKAN;92.09.20;92.09.20.2005
3;KWESEFO;92.09;92.09.21
4;JOKBUJOKER;92.09.21;92.09.21.2001
4;KRANFOTSU;92.09.21;92.09.21.2002
4;SYUAU;92.09.21;92.09.21.2003
4;KWESEFO;92.09.21;92.09.21.2004
4;BATDEY;92.09.21;92.09.21.2005
4;SYUMBI;92.09.21;92.09.21.2006
4;BAO;92.09.21;92.09.21.2007
3;MAWABUAN;92.09;92.09.22
4;WAUSIN;92.09.22;92.09.22.2001
4;ASITI;92.09.22;92.09.22.2002
4;BISAUD;92.09.22;92.09.22.2003
4;WUFMANA;92.09.22;92.09.22.2004
4;NISANDAUW;92.09.22;92.09.22.2005
4;AFRAWI;92.09.22;92.09.22.2006
4;AJOKWAPI;92.09.22;92.09.22.2007
3;KEBAR TIMUR;92.09;92.09.23
4;INAM;92.09.23;92.09.23.2001
4;JANDURAUW;92.09.23;92.09.23.2002
4;INAMBUARI;92.09.23;92.09.23.2003
4;SITORI;92.09.23;92.09.23.2004
4;UNTOREY;92.09.23;92.09.23.2005
4;NABISAI;92.09.23;92.09.23.2006
4;ARUMI;92.09.23;92.09.23.2007
4;KARAWI;92.09.23;92.09.23.2008
4;ARAMPAK;92.09.23;92.09.23.2009
4;KASI INOM;92.09.23;92.09.23.2010
4;IREJI;92.09.23;92.09.23.2011
4;MEYCOCFORGA;92.09.23;92.09.23.2012
4;WASABITI;92.09.23;92.09.23.2013
3;KEBAR SELATAN;92.09;92.09.24
4;NEKORI;92.09.24;92.09.24.2001
4;AJAMI;92.09.24;92.09.24.2002
4;ANITI;92.09.24;92.09.24.2003
4;AKARI;92.09.24;92.09.24.2004
4;AMNAN;92.09.24;92.09.24.2005
4;ATIKI;92.09.24;92.09.24.2006
4;ARWANI;92.09.24;92.09.24.2007
4;ARITOWI;92.09.24;92.09.24.2008
4;UMPAY;92.09.24;92.09.24.2009
4;MEIWAR;92.09.24;92.09.24.2010
3;MANEKAR;92.09;92.09.25
4;ATAI;92.09.25;92.09.25.2001
4;AKMURI;92.09.25;92.09.25.2002
4;AWORI;92.09.25;92.09.25.2003
